/*<sep>       * Create a default property provider for any properties with more than<sep>       * one possible value and no existing provider.<sep>       */,0,1,18,1.0,1
// Speed up scrolling. It was way too slow.,0,0,8,8.0,2
// X is infinite,0,0,3,0.16666666666666666,2
// check local address after binding,0,1,5,0.2777777777777778,1
// Persist entity,0,0,2,0.2857142857142857,2
// The window manager will give us a valid window token,0,0,10,3.3333333333333335,2
// number of renewals so far,1,0,5,2.5,2
// Avoid updates when old ownership and state are same as new,1,1,11,0.8461538461538461,0
// NXP-1472 : don't get the first element@& but the first one attached to <lifecycle>,1,1,13,0.30952380952380953,0
/* Try to force the garbage collector to run by filling up memory */,0,1,12,12.0,1
// Repoll the state once the ERI file has been loaded.,0,1,10,1.1111111111111112,1
// Verify active applications count per user and also in queue level.,1,0,11,11.0,2
// Regular app,0,0,2,2.0,2
// the update provider is not providing a download for this,0,0,10,0.10869565217391304,2
// exit if none found,0,1,4,1.0,1
// never har,1,0,2,2.0,2
// Generate Java methods for remaining properties that are not<sep>// overrides.,0,0,10,0.37037037037037035,2
// the new document will be queried later on,0,0,8,8.0,2
// Clear references to objects,0,0,4,4.0,2
// Return the second endpoint if it is good enough.,0,1,9,1.0,1
// Add the generic port attributes as well,0,0,7,0.875,2
// Walk through the old nodes list@& cloning each node and adding it to the new nodemap.<sep>// One problem is that the old node dependencies point to nodes in the old AnimatorSet.<sep>// We need to track the old/new nodes in order to reconstruct the dependencies in the clone.,1,1,47,0.7230769230769231,1
// add or update the cache entry.<sep>// we come here either the token is not registered with the<sep>// cache or the cache element is out of date.<sep>// get the user DN from the directory server.,0,1,34,0.6415094339622641,1
/*<sep>         * The only time we want to intercept motion events is if we are in the<sep>         * drag mode.<sep>         */,1,1,17,8.5,0
// Start process instance@& 2 tasks will be available,0,0,8,8.0,2
// build the coefficients array,0,0,4,0.19047619047619047,2
// Fix bug with Slider,0,1,4,4.0,1
// SortProductPrice@& this will be a bit more complex@& need to add a ProductPrice member entity,0,0,15,7.5,0
// do@& line 213,0,0,3,3.0,2
// Changes in ComponentOrientation require the views to be<sep>// rebuilt.,1,0,9,9.0,0
// If isSupported check is already done then the execution path<sep>// shouldn't come here. Being defensive,1,1,15,3.0,0
// and check if it exists,0,1,5,5.0,1
// Make sure encoded path is handled correctly.,1,0,7,0.875,0
// Source array counter,0,0,3,1.5,2
/* Initialize salsa */,0,0,2,2.0,2
// run this guy now,0,0,4,4.0,2
// First create without a lower limit.,0,1,6,3.0,1
/*<sep>             * Now add the new member to the map.  This will overwrite any previous registration.<sep>             */,0,0,14,14.0,2
// wait for consumer thread cleanup or timeout,0,0,7,0.30434782608695654,2
// off the southwest edge,0,0,4,0.18181818181818182,2
// Add hadoop home setting.,0,0,4,0.15384615384615385,2
// In the system console@& it can see that the read operations are executed concurrently while<sep>// write operations are exclusive.,1,0,19,1.4615384615384615,1
// one task still active,0,0,4,4.0,2
// to arrange item groups and other single items@& the ordinal of<sep>// a item group will be the ordinal of the first item in this<sep>// group,0,1,25,8.333333333333334,1
// backup security context,0,0,3,1.0,2
// Get the image,0,0,3,1.0,2
// check number of remarks and their value,0,0,7,3.5,2
// We are done looping through this channel,0,1,7,1.75,1
// that it can broadcast notifications.,0,0,5,0.8333333333333334,2
// Now simulate a rebalance,0,0,4,0.10526315789473684,2
// read the optional vertical default width,0,0,6,1.0,2
// if start and end key are equivalent@& no need to split the range,0,1,13,0.8666666666666667,1
// Acquire the implicit root object.,0,0,5,2.5,2
// start timer - we do not need System.nanoTime as we expect our result to be in<sep>// the range of tenth of seconds.,1,0,21,10.5,0
// add reported by...,0,0,3,0.05084745762711865,1
// This doesn't work. At all.,0,0,5,2.5,2
// scale field,0,0,2,0.6666666666666666,2
// Send messages,0,0,2,2.0,2
// Hex 13,0,0,2,2.0,2
//We turn off the authorization system in order to create the structure as defined below,1,0,15,15.0,0
//reconstruct instruction,0,0,2,0.25,2
// Successor vertex has not yet been visited; recurse on it,0,0,10,3.3333333333333335,2
/*<sep>       * LogWriter is initialized afterwards. Hence printing the stack trace. This is done to avoid<sep>       * creation of duplicate log writer.<sep>       */,1,0,19,19.0,0
// Get the BundleStateMBean,0,0,3,3.0,2
// create options,0,0,2,0.25,2
// Poly1305 keys are always 256 bits,0,0,6,3.0,2
// Set the timeout period.,0,0,4,1.3333333333333333,2
// Save PID of children process@& used in trap handlers to kill and verify termination,1,1,14,2.3333333333333335,1
// Counter target spell.,0,0,3,1.0,2
// conflict on isFull/isTransient,0,0,3,3.0,2
// finally copy it to the byte[] array to save memory at search time.,0,0,13,1.4444444444444444,1
// any kind of geometries.,0,0,4,4.0,2
// supposely 0 1 2 3 4 5 6 7 8 9@& 4 is the center item<sep>// drawing order is 0 1 2 3 9 8 7 6 5 4,0,0,29,1.0740740740740742,2
// prId generated should be between 0 to number of partition regions-1,1,0,11,1.2222222222222223,0
// Javadoc formatting not yet supported:,0,0,5,2.5,2
// Install eager UI features,0,0,4,4.0,2
// check for double click,0,0,4,0.23529411764705882,2
//set cluster2 as target,0,0,4,2.0,2
// Test quote escaping,0,0,3,0.5,2
// if it has been destroyed then don't do anything,0,1,9,0.05,1
"/*<sep>				** Grab a copy of the row to delete.  We are<sep>				** going to use this for deferred RI checks.<sep>				*/",0,1,18,3.6,1
/*<sep>     * For better performance on LONG/DOUBLE we don't want the conditional<sep>     * statements inside the for loop.<sep>     */,1,0,15,15.0,0
// the detail element range can't be null here@& unless there is no detail printing;<sep>// keeping the detail element range in this separate variable signals we are currently<sep>// dealing with orphan group footers,1,1,32,32.0,0
// Process ticks,0,0,2,0.2,2
// trigger a state update,0,0,4,2.0,2
// Maintain soft ref to id so that this Connections' entry in<sep>// Pool doesn't get GC'ed prematurely,1,0,16,8.0,0
// Content encoding header is present,0,0,5,5.0,2
// else just propagate,0,0,3,1.5,2
// Keep this comment too,0,0,4,4.0,2
// The query should return all elements in region.,0,0,8,8.0,2
// Sort the racks (and nodes) alphabetically@& display in order,0,0,9,3.0,2
// We should still be trying to open as we approach the timeout.,1,0,12,2.4,0
// Should be the same as before,1,1,6,6.0,0
// Prevent to show second instance of dialog if the previous one still exists,0,1,13,6.5,1
//check if it is a status message then remove background@& and change text color.,0,1,14,0.4666666666666667,1
// initialized below,0,0,2,1.0,2
// Context of the app under test.,0,0,6,3.0,2
// thing after final '.' is not a number,0,1,8,4.0,1
// Filter the candidates by forest presence.,0,1,6,0.3157894736842105,1
//To recognise and remove duplicate source entries.,0,0,7,2.3333333333333335,2
"// ""key"": ""value""",0,0,2,2.0,2
// Get the authType (Basic@& Digest) and authInfo (user/password)<sep>// from<sep>// the header,0,1,11,0.2894736842105263,1
// if this element is variableElement and it does not locate in report<sep>// design@& it will not be managed by name space.,0,1,21,1.105263157894737,1
// check args,0,0,2,0.09523809523809523,2
// only add payload data for field f2,0,0,7,7.0,2
"//	Registration Info",0,0,2,0.04878048780487805,2
// check number of request representations is one,0,0,7,1.4,2
//This is for POST requests,0,0,5,5.0,2
// Web Test WAR Module,0,0,4,1.0,2
// The zookeeper client should be closed finally after the keep alive time elapsed,1,1,13,0.5652173913043478,0
// fetch with limit,0,1,3,3.0,1
// footer present,0,0,2,0.15384615384615385,2
// don't add vplex virtual pools to non vplex volumes,0,0,9,0.15789473684210525,2
// Binds the request metrics to the current request.,0,0,8,1.3333333333333333,2
// calc sum M,0,0,3,3.0,2
// Switch on the version of the class so that version changes can be elegantly handled.,1,0,15,1.6666666666666667,0
// Manipulate the list.,0,0,3,3.0,2
// Get the difference between the collections@& which will be the tags added.,0,0,12,12.0,2
// case 3: Child C of container B is ancestor of A<sep>// This can be quickly tested by walking the parent chain of A,0,1,23,0.8846153846153846,1
// real index C = +1 because index array with 0.,0,1,9,9.0,0
//Tasks should be scheduled in task 2@& 0@& 1 order,1,0,10,0.8333333333333334,0
// post-processing event after the creation,0,1,5,0.8333333333333334,1
// Carefully avoid Java escape,1,0,4,1.3333333333333333,2
// try to fix message in case it has an unsupported encoding in the Content-Type header,1,0,15,0.3125,0
// yDirChange uses velocity if needed.,0,1,5,5.0,1
// log section create BEGIN,0,0,4,0.21052631578947367,2
// First call to process(1) returns the first sequence,0,1,8,4.0,1
// decimal separator<sep>// group (thousands) separator<sep>// list separator<sep>// percent sign<sep>// native 0 digit<sep>// pattern digit<sep>// minus sign<sep>// exponential<sep>// per mille<sep>// infinity<sep>// NaN,0,0,21,0.875,2
// default:<sep>// Other types are not important here...,0,0,7,7.0,2
// change target,0,0,2,2.0,2
// Only zip up jars@& unless the output is a jar file itself.,1,0,12,1.2,0
// for single items,0,0,3,0.6,2
// add footer,0,0,2,2.0,2
/*<sep>             * Check to see if the prototype's return type is<sep>             * possibly assignable from the type we encountered. This<sep>             * takes care of all the salient cases (types are the same@&<sep>             * they're compatible primitive types@& etc.).<sep>             */,0,1,33,1.5,1
// we have found an outside point@&<sep>// enlarge the ball by adding it to the support,0,1,15,5.0,1
// Check if this mode exists in selectedModes,0,1,7,0.20588235294117646,2
// write the hn and ln as the typedesc@& we'll patch it later.,0,0,12,12.0,2
// Create an indexed collection (note: could alternatively use CQEngine.copyFrom() existing collection)...,0,1,11,3.6666666666666665,1
// set the workspace isolation state using the provided one,0,1,9,4.5,1
// Test s0 outer join to s1 and s2@& one row for s2 and no results for s1<sep>//,0,0,17,8.5,2
// Set the range of unicode values that this object<sep>// explicitly manages. Align the explicitly managed values<sep>// to RANGE so multiple EncodingImpl objects dont manage the same<sep>// values.,1,0,27,3.0,0
// this keeps IDE happy. without it the sender chain becomes confused while browsing this code,1,1,15,15.0,1
// we process all boxes@& regardless of their previous state.,0,0,9,4.5,2
// version needed to extract,0,0,4,4.0,2
// Notify job tracker about failed tasks.,0,0,6,3.0,2
// check type,0,0,2,0.3333333333333333,2
// enable ajax link,0,0,3,3.0,2
// Now save it,0,0,3,0.75,2
// Finding the same string two ways is ok too,0,0,9,1.8,2
//noinspection ConstantConditions,0,0,2,0.6666666666666666,2
// insert some tasks,0,0,3,0.75,2
// store linear problem characteristics,0,0,4,4.0,2
// Get children's timelines,0,0,3,0.17647058823529413,2
// Add response store<sep>//Save State,0,0,4,1.3333333333333333,2
// if it's a .gif image@& test to see if it has transparency,0,1,12,1.7142857142857142,1
// full date pattern<sep>// long date pattern<sep>// medium date pattern<sep>// short date pattern,0,0,12,0.48,2
// Add 2 windows for rounded corners (top and bottom).,0,0,9,9.0,2
// Click the button to create the dialog@& configure custom title and show the dialog,0,0,14,14.0,1
// use a new roll interval,0,1,5,5.0,1
// Expand range to include any overlaping or delay-slotted instructions,0,0,9,1.2857142857142858,2
// 1 shard started and another not started:,0,0,7,1.4,2
// If no attribute view specified@& get all attributes,0,1,8,0.2,1
// test no overlap,0,0,3,3.0,2
// now test it to make sure it properly grows the array,1,0,11,11.0,0
// As an illustration@& show some loop timing information,0,0,8,1.6,2
// create the frame,0,0,3,1.5,2
// Erase from the start of the screen to the cursorColor@& inclusive.,0,1,11,3.6666666666666665,1
// in case this ends up with a singular branch,1,1,9,9.0,0
// One second must be enough for new device to be picked up,1,1,12,12.0,0
// Store id in cache,0,0,4,1.3333333333333333,2
// Reset counters to zero to force price update before<sep>// the prices are needed.,0,1,13,1.625,2
//request more items.,0,0,3,3.0,2
// The URL Label row,0,0,4,1.0,2
// Each point in the new poly should be inside the outside poly@& and each edge should not intersect the outside poly edge,1,0,22,0.7333333333333333,0
// Either pass the required parameters for this example on the command line@& or insert them<sep>// into the code here. See the parameter class definition above for descriptions.,1,0,27,27.0,1
// Arrasta o boneco,0,0,3,0.23076923076923078,2
/* decode login request */,0,0,3,3.0,2
// add to workingsets,0,0,3,1.5,2
// Update the bucket with a sub-bucket@& moving it from active to pending,0,1,12,2.4,1
// center the x position,0,0,4,0.6666666666666666,2
// build a response tracking both results and request to allow reusing the existing WFS<sep>// output formats,0,0,16,5.333333333333333,2
// While only mergedFile has lines remaining,1,0,6,0.3,2
// Break the qualified name into tokens,0,0,6,3.0,2
// Read in tempfile data,0,0,4,0.6666666666666666,2
// Add setting channel ID for Oreo or later,0,0,8,1.3333333333333333,2
// here we use childIndex - 1 + 1(spacingMeasureElement),0,1,6,3.0,1
//Background and borders,0,0,3,0.2,2
// There may be an IO exception in the write.,0,0,9,9.0,2
// Set up mock warehouse,0,0,4,0.6666666666666666,2
// find the resource - abort if it does not exist,0,1,9,0.45,1
"// M8 Fixes SWT GTK Bug 51777:<sep>//  ""TableItem.getBounds(int) returns the wrong values when table scrolled""",0,1,14,7.0,2
/* Install the nonContinuousLayoutDivider here to avoid having to<sep>        add/remove everything later. */,1,0,11,1.2222222222222223,0
// Check if validation occurred by catching exceptions for invalid entities,0,1,10,10.0,1
// May return early@& but at least we already cancelled all known Timers.,1,0,12,12.0,0
/* Digest the message */,0,0,3,0.75,2
// Seek authority.,0,0,2,1.0,2
// write the checkpoint file before closing,0,1,6,0.75,1
// update path,0,0,2,2.0,2
// Use a TreeMap so we get the fields in a predictable order.,1,1,12,1.5,0
// Check for cache key for hashtable login test. Will return null otherwise,1,0,12,0.24,0
// NOTE: this is simplified and only does numeric logic; MW code loads up all ICU chars via first-letters-root.ser@& adds custom chars@& sorts them@& and then does a binary search to find it; REF:IcuCollation.php!getFirstLetter,0,1,33,2.357142857142857,1
// currently only support Put and Delete,0,0,6,0.11538461538461539,2
// Verify that both transforms have valid stats,1,0,7,0.30434782608695654,2
// DERBY doesn't return an update count for DDL statements@& so we need to<sep>// remap our initial value of -1 (represents invalid update count) to a<sep>// valid update count of zero.,1,0,30,5.0,0
// Set short retry timeouts so this test runs faster,1,0,9,0.03501945525291829,0
// Search your library for a basic land card@& put it onto the battlefield tapped@& then shuffle your library.,0,1,18,6.0,1
//suppress blank lines@& so that we can treat either newline char as a line separator<sep>//(eg to show curl updates frequently),1,0,20,20.0,0
// Create Delaunay triangulation@& updating vertex map,0,0,6,0.17647058823529413,2
/* The application expects to see user space at 72 dpi.<sep>         * so change user space from image source resolution to<sep>         *  72 dpi.<sep>         */,1,1,21,4.2,0
// we should have 2 elements ready:,0,0,6,6.0,2
// Removing vector transformations concurrently with other transformations is challenging.,0,1,9,4.5,1
// If actual dimensions don't match the declared size@& reset everything.,0,1,10,0.3125,1
//Form doesn't always contain this value upfront. And since populateContentlet sets 0 we better set it upfront,1,0,17,5.666666666666667,0
// fix the reference we are working with,0,1,7,3.5,2
// Send the browse request,0,0,4,1.3333333333333333,2
/* index in packed string  */,0,0,4,2.0,2
"// the second byte is not constant for zlib@& it<sep>// differs based on compression level used and whether<sep>// a dictionary is used.  What the RFC guarantees is<sep>// that ""CMF and FLG@& when viewed as a 16-bit unsigned<sep>// integer stored in MSB order (CMF*256 + FLG)@& is a<sep>// multiple of 31""",1,1,48,2.823529411764706,0
// XXX should not cast a Project,1,0,6,6.0,0
// left[i] is the index of the left-most descendant of i,0,0,10,3.3333333333333335,2
// 4-Date validation,0,0,2,1.0,2
// Setup a C/C++ library that we'll depend on form the C/C++ binary description.,0,1,13,2.1666666666666665,1
// prototypes are created for inner usage within flows and must not be post-processed,1,0,13,6.5,0
// configure the hbase rootdir to use the nameservice URL,0,1,9,1.8,1
// ARQGRA-484 hack continues,0,0,3,0.16666666666666666,2
// SCIPIO: added useCache 2017-09-05,0,0,4,2.0,2
// intialize call context,0,0,3,0.5,2
// Return an iterator that iterates over the changed properties first@& then the raw properties ...,0,1,15,5.0,1
// step both,0,0,2,2.0,2
// We are the UAC so the only request we get is the BYE.,1,0,13,4.333333333333333,0
/*<sep>             * Validate and set up the userName and server name.<sep>             */,0,0,9,9.0,2
// Funktionstaste abfragen,0,0,2,0.1,2
// PARIS irrelevant,0,0,2,0.6666666666666666,2
// unwrapping as bags always contain a tuple,0,0,7,7.0,2
//By categories,0,1,2,0.6666666666666666,1
/* --  method returns above - below is the object path@& which will jump back above to return -- */,0,0,15,15.0,1
// Limit the maximum threads number to 1000 (chosen arbitrarily),0,0,9,9.0,2
// Should not reach here. But possible for concurrent modification or overflowed histograms<sep>// under certain conditions,1,0,15,1.0714285714285714,0
// invalid integer number<sep>// set index back to initial@& error index should already be set<sep>// character examined.,1,0,16,8.0,0
//create new dimensions and intervals,0,0,5,0.08928571428571429,2
// should be blocked due to unack-msgs and should not consume all msgs,1,0,12,12.0,0
// Handle the next cluster.,0,0,4,0.05194805194805195,2
// legacy element handling,0,0,3,3.0,2
// which are not empty records to CSVParser unless they have a record terminator.,1,0,13,0.25,0
//ignore bits,0,0,2,0.6666666666666666,2
// A start element we are not expecting indicates an invalid parameter was passed,1,0,13,1.8571428571428572,0
// player offers item that isn't in the list.,0,0,8,0.8,2
"// Velocity context now includes any mappings that were defined<sep>// (via #set) in screen content template.<sep>// The screen template can overrule the layout by doing<sep>// #set( $layout = ""MyLayout.vm"" )",0,1,27,1.125,1
// and when,0,1,2,0.5,2
// Step.3.b If the restore is succeeded@& delete the pre-restore snapshot.,0,1,10,0.4166666666666667,1
// BIT16 ConnectionObjectId,0,0,2,1.0,2
// a filter with an end date of an hour ago should also accept the file@& because we only<sep>// know the last modified time of the file@& when don't know what time this file is created@& it<sep>// may still be created more than an hour ago.,0,1,45,22.5,0
// indicate that there are no more results,0,0,7,3.5,2
// add backup connection if specified,0,1,5,0.16666666666666666,1
// check test has no remark,0,0,5,5.0,2
//snapshot request - so we dont have to send updates<sep>//free item request info,1,0,12,12.0,0
// when sat still valid return it,0,1,6,0.5,1
// return the object,0,0,3,1.5,2
/*<sep>         * Output for an BIGINT column@& handling Doubles and Longs<sep>         * in the result set<sep>         */,0,0,13,0.045936395759717315,2
// Remove all processes this package may have touched: all with the<sep>// same UID (except for the system or root user)@& and all whose name<sep>// matches the package name.,0,1,28,0.2204724409448819,1
// no conflict,0,0,2,2.0,2
// Convert the time of day to the number of days and the<sep>// millisecond offset from midnight.,0,1,16,1.6,1
// Allow the call if this is the current voice interaction service.,0,1,11,0.4583333333333333,1
//Use previous value if no test of this type ran.,0,1,10,1.6666666666666667,1
// if the prev batch is set to null<sep>// it implies there is no more data on server side.,0,1,18,3.0,1
// Allows some more area check tolerance due to densification + decimation,1,0,10,10.0,0
// Layer-1 physical topology should include edges in each direction,0,0,9,3.0,2
//<sep>// If we have a failure@& skip all the<sep>// other invocationCounts<sep>//,0,1,10,10.0,1
// START is 2 bits after LEFT@& END is 2 bits after RIGHT.,0,1,12,4.0,1
// Pass in random integers (need not be valid group IDs),0,0,10,3.3333333333333335,2
// all job retries are handled by Activiti 5 job retry so expected value is 0,1,1,15,15.0,0
// make a new vector of only incoming attacks in arc,0,0,10,3.3333333333333335,2
// copy the first row,0,1,4,4.0,2
// publish null message to a topic,0,0,6,0.6,2
// Destroy buffers no longer needed,0,0,5,5.0,2
// two or more elements,0,0,4,0.5,2
// determine whether create-named-window,1,0,3,0.3,0
/* Use ChiSquare dist with df = 4-1 = 3@& alpha = .001<sep>         * Change to 11.34 for alpha = .01<sep>         */,0,1,15,1.25,1
//Update ambient tracks,0,0,3,0.014705882352941176,2
//create server-ref for LB,0,0,4,0.8,2
/* one last try */,0,0,3,3.0,2
//if we havent yet picked enough slots,0,1,7,0.175,1
// just check if there is already an update for the inital version,0,1,12,1.0,2
// advanced app style,0,0,3,3.0,2
// clean up leftover directories,0,0,4,4.0,2
// Now@& try to configure the default bot just in case we have older configuration around,1,0,15,15.0,0
// less visible than half-transparent,0,0,4,0.5,2
//default audio format,0,0,3,1.5,2
// We're going to add a bunch of steps that should immediately follow this one. We are going to add them<sep>// in reverse order of how they should execute@& building up a stack.,0,1,32,10.666666666666666,1
//if it was previous Fixed leave it alone.,0,1,8,0.26666666666666666,1
// can be null for the plan model,0,0,7,0.4375,2
// find the user by it's referenced attribute and add the identifier to this group.<sep>// need to normalize here based on the desired case sensitivity. if case sensitivity<sep>// is disabled@& the user reference value will be lowercased when adding to userLookup,0,1,40,4.444444444444445,1
// Stack: List@& RR,0,0,3,3.0,2
// Clear result buffer,0,0,3,3.0,2
/* enable to debug */,0,0,3,3.0,2
// Go up the tree until the nodes are at the same level,1,0,12,1.7142857142857142,0
// super class of T,0,0,4,0.5714285714285714,2
// wrapping check,0,0,2,0.125,2
// we add a new one,0,0,5,0.7142857142857143,2
// skip outFlags,0,0,2,2.0,2
// 6 values to define the bounds of 5 intervals<sep>// values reduced from 1 to 107 due to the stddev filter,1,1,20,20.0,0
// This was the first element@& the others will be skipped. Let's save it in case it is iterated,1,1,18,18.0,1
//empty initial frame,0,0,3,1.5,2
// If the local assets exist already@& return right away.,0,1,9,0.42857142857142855,1
// Binds the request metrics to the current request.,0,0,8,2.0,2
// Normalize language into a two or three character code,0,0,9,0.391304347826087,2
// Ensure that we haven't been authenticated as a result of the EVENT_QUIET_LOGIN event,1,0,13,0.8666666666666667,0
// Either LOOKUPSWITCH or TABLESWITCH,0,0,4,0.0975609756097561,2
// Xtext issue@& a dummy read only is needed before all modify operations.,0,1,12,12.0,1
/*<sep>         * we use the internal Dates rather than the passed in Date<sep>         * because someone could override the Date methods after()<sep>         * and before() to do something entirely different.<sep>         */,0,1,26,1.04,0
// Create the server,0,0,3,1.0,2
// Identity Field.,0,0,2,2.0,2
// If there's only 1@& it might be a 'group' (original@& controlled@& controlledNoWater@& all),0,1,13,0.35135135135135137,1
// Test expected range,0,0,3,0.5,2
// Store current location in Eclipse,0,0,5,5.0,2
/* If neither JMSX nor JMS_IBM_ then it must be a JMS header@& or JMS_TOG_ARM_Correlator or not exist */,1,1,17,17.0,0
// in changing the logic in our implementation@& I guess,0,0,9,9.0,2
// Length of query object@& for final normalization,0,0,7,3.5,2
// don't count AMS@& it's defensive,0,0,5,1.25,2
/* Delta longitude - Difference in Longitude       */,0,0,5,2.5,2
// and the process is ended,0,0,5,5.0,2
"// vfs will return only ""."" and "".."" as contents@& both leading to itself",0,0,13,2.1666666666666665,2
// Update property,0,0,2,0.2857142857142857,2
// Check we don't hold the lock,0,0,6,6.0,2
// compute Bt.B (if upper diagonal) or B.Bt (if lower diagonal),0,1,10,0.30303030303030304,1
// Append first code in applyTemplates() - get type of current node,0,1,10,1.4285714285714286,2
//directly inject the the imported peer,0,0,6,6.0,2
// then: that ID has 16 characters and can be interpreted as a 64 bit unsigned hex long and parsed into a Java long primitive,0,1,24,1.8461538461538463,1
// the number of failed attempts should have increased.,0,0,8,0.32,2
// Create an object to store the stream metadata,0,0,8,4.0,2
// run in background,0,0,3,0.1,2
// create the encoding array...,0,0,4,0.3333333333333333,2
// Don't mess with x's links.  They may still be in use by<sep>// an iterator.,0,1,14,14.0,1
// Build field name following Java convention,0,0,6,0.3,2
// returning a header file string displays the image.,0,0,8,8.0,2
// The search with ObjectClass is important. It is a very different case<sep>// than searching just for UserType,0,1,17,17.0,1
// Physical detach.,0,0,2,2.0,2
//Edit the client,0,0,3,1.0,2
// Array of message processors.<sep>// jeand : using concurrent data structure to avoid excessive blocking,1,1,13,6.5,0
// Remove indention from each line.,0,1,5,0.21739130434782608,1
//set up preferred custom serialization framework for binary block format,0,0,10,3.3333333333333335,2
// Sync file data and length to avoid partial read failure,1,0,10,10.0,0
// construct load of the wrapped method call's result,0,0,8,2.6666666666666665,2
// but for the equals check@& manually add them,1,0,8,8.0,0
// Saving initial clip,0,0,3,1.0,2
// Draw touched boxes,0,0,3,0.05454545454545454,2
// the Frost layer has not been applied and the existing block is snow,0,0,13,0.14942528735632185,2
// find missing dependences,0,0,3,0.6,2
// run same set of tests on v2 client which uses V2HttpCall,0,1,11,3.6666666666666665,1
//Creating these many SFSBs will cause passivation,1,0,7,1.75,0
// if the caller is dead then there is no one to care about remote exceptions,0,1,15,2.142857142857143,1
// just in case the other thread is waiting,1,0,8,8.0,0
// 3-collinear and horizontal,0,0,3,0.08333333333333333,2
/*  reset input context if necessary and set the XIC focus<sep>        */,0,1,10,3.3333333333333335,1
//-i test.fasta -0 A -0 N -1,0,0,7,2.3333333333333335,2
"//Only handle ""reference:file:"" urls@& and not simple ""file:"" because we will be using the jar wherever it is.",0,1,18,0.5454545454545454,0
// Finally@& actually gc-unlink,0,0,3,0.3333333333333333,2
// This example shows how to add a custom layout to an AlertDialog,0,1,12,6.0,1
// set authentication data,0,0,3,0.05454545454545454,2
// with login hint,0,1,3,0.16666666666666666,1
// make sure that the thread running the stream provider has completed,1,0,11,11.0,0
// NMS-9445: Attempt to use the connection by creating a session<sep>// and immediately closing it.,0,1,14,14.0,1
// Any other possibility means that this edition maps to something<sep>// good so use that,1,1,14,14.0,0
// Normalize int,0,0,2,0.05714285714285714,2
//generate prefix,0,0,2,0.16666666666666666,2
// (@& line 438<sep>// (@& line 438<sep>// goto@& line 438,0,0,7,0.19444444444444445,2
// find it's downslope neighbour,0,0,4,0.125,2
// request does not specify a Content-Type so add Accept type(s),1,0,10,10.0,0
// data flows into the Local,0,0,5,0.11627906976744186,2
// expon. tail left,0,0,3,0.6,2
// convert to KB,0,0,3,1.0,2
// we only accept x509certificates,0,0,4,0.3333333333333333,2
//incl size update,0,0,3,0.2727272727272727,2
// NICE return supported MediaTypes as entity,0,0,6,2.0,2
// expect configuration bound to first bundle,1,1,6,6.0,0
// allow the user to override the default ContextSelector (e.g.@& by using BasicContextSelector for a global cfg),0,1,16,2.6666666666666665,1
// last character is illegal,0,0,4,2.0,2
// vec3 huu = pept * pos * pos;<sep>// huu = transpose(PePt*u)*u;,0,0,7,3.5,2
// same as evaluate in case you want to change anything ***,1,0,10,0.45454545454545453,0
//Needs to be called 2 times to get past the first duplicate key. This verifies that we're inserting unique pairs.,0,1,20,20.0,1
// Parse file,0,0,2,0.041666666666666664,2
// shallow clone,0,0,2,2.0,2
// if it returns at all@& we're done.,0,1,7,3.5,1
"// Third@& check if it's a JSON object with ""data""",0,1,9,0.3333333333333333,1
// Register client without scope - should success,0,1,6,3.0,1
//At this point@& neither test pass nor test fail has been<sep>// called -- either would have thrown an exception and ended the<sep>// test@& so we know we have multiple threads.,1,0,29,29.0,0
// some other code in between,0,0,5,5.0,2
// This will cause DefaultDesktopManager to layout the icon,1,0,8,8.0,2
// Get the input data element associated with<sep>// this index.,0,1,9,4.5,1
// Store the result tree as the default DOM,0,0,8,8.0,2
// we want to limit the selections we return here to that which is inside of our<sep>// graph (the current selection of this provider is that for the entire program),1,0,29,4.833333333333333,0
// Note that this function will only return a unit working<sep>// inside the colony.  Typically@& colonies are also defended<sep>// by units outside the colony on the same tile.  To consider<sep>// units outside the colony as well@& use<sep>// @see Tile#getDefendingUnit instead.,0,1,39,4.875,1
// could still match at runtime,0,0,5,2.5,2
// Problem when retrieving a role in a multi-role retrieval:<sep>// returns a RoleUnresolved object,0,1,13,6.5,1
// load initializer extensions,0,0,3,0.125,2
// generate a new pair of gaussian numbers,0,0,7,0.3684210526315789,2
// get from the aggregation from last step and push it into<sep>// the nodemap,0,1,13,6.5,1
"// MSAS fails with ""duplicate dimensions across (independent) axes"".<sep>// (That's a bug in MSAS.)",0,1,13,2.1666666666666665,1
// Format a dummy time string in 12-hour time@& then check if the string<sep>// starts with a non-digit character. This should be the AM/PM label.,1,1,24,4.0,1
// parse and check they are actually valid numbers/dates,0,0,8,4.0,2
//     These are the only restricted productions in the grammar:<sep>//     PostfixExpression :<sep>//         LeftHandSideExpression [no LineTerminator here] ++<sep>//         LeftHandSideExpression [no LineTerminator here] --<sep>//     ContinueStatement :<sep>//         continue [no LineTerminator here] Identifieropt ;<sep>//     BreakStatement :<sep>//         break [no LineTerminator here] Identifieropt ;<sep>//     ReturnStatement :<sep>//         return [no LineTerminator here] Expressionopt ;<sep>//     ThrowStatement :<sep>//         throw [no LineTerminator here] Expression ;,0,0,42,3.8181818181818183,2
// test normal breakpoint should hit,0,0,5,2.5,2
//one sub-document with READ permission,0,1,5,2.5,1
// collection: add if missing@& else merge in,0,1,7,0.22580645161290322,1
